Ticket_ID,Date,Produit,Catégorie,Quantité (kg),Prix au kg (€),Prix total (€),CO2_e_per_kg
TICKET_1702,2024-09-29,Bœuf,Viandes,1.13,16.48,18.62,60.0
TICKET_1897,2024-03-07,Fromage,Produits laitiers,1.82,17.18,31.27,20.0
TICKET_1897,2024-03-07,Bœuf,Viandes,2.91,7.33,21.33,60.0
TICKET_1897,2024-03-07,Bœuf,Viandes,1.66,16.0,26.56,60.0
TICKET_1897,2024-03-07,Bœuf,Viandes,0.63,16.23,10.22,60.0
TICKET_1897,2024-03-07,Lait,Produits laitiers,1.03,5.7,5.87,1.3
TICKET_1897,2024-03-07,Café,Produits transformés,0.67,16.84,11.28,16.0
TICKET_1897,2024-03-07,Agneau,Viandes,0.51,11.7,5.97,30.0
TICKET_1897,2024-03-07,Carottes,Légumes,1.85,14.26,26.38,0.1
TICKET_1897,2024-03-07,Pommes de terre,Légumes,1.99,19.27,38.35,0.2
TICKET_1897,2024-03-07,Bananes,Fruits,0.63,10.95,6.9,0.8
TICKET_1897,2024-03-07,Lentilles,Protéines végétales,1.19,16.16,19.23,0.9
TICKET_1897,2024-03-07,Bananes,Fruits,1.03,15.06,15.51,0.8
TICKET_1897,2024-03-07,Café,Produits transformés,1.08,14.54,15.7,16.0
TICKET_1897,2024-03-07,Fromage,Produits laitiers,1.31,5.1,6.68,20.0
TICKET_1897,2024-03-07,Bœuf,Viandes,1.78,17.7,31.51,60.0
TICKET_1897,2024-03-07,Œufs,Œufs,2.07,4.58,9.48,4.0
TICKET_1897,2024-03-07,Bananes,Fruits,2.28,13.23,30.16,0.8
TICKET_1897,2024-03-07,Bœuf,Viandes,1.53,7.48,11.44,60.0
TICKET_1897,2024-03-07,Tofu,Protéines végétales,1.77,6.65,11.77,2.0
TICKET_1897,2024-03-07,Carottes,Légumes,0.8,14.1,11.28,0.1
TICKET_1897,2024-03-07,Chocolat,Produits transformés,2.06,12.15,25.03,19.0
TICKET_1897,2024-03-07,Chocolat,Produits transformés,2.23,8.07,18.0,19.0
TICKET_1897,2024-03-07,Café,Produits transformés,0.47,10.74,5.05,16.0
TICKET_1897,2024-03-07,Café,Produits transformés,0.11,8.84,0.97,16.0
TICKET_1897,2024-03-07,Fromage,Produits laitiers,1.8,8.14,14.65,20.0
TICKET_1897,2024-03-07,Fromage,Produits laitiers,1.77,9.55,16.9,20.0
TICKET_1897,2024-03-07,Agneau,Viandes,1.62,8.2,13.28,30.0
TICKET_1897,2024-03-07,Œufs,Œufs,0.97,19.93,19.33,4.0
TICKET_1897,2024-03-07,Lentilles,Protéines végétales,0.48,4.69,2.25,0.9
TICKET_1897,2024-03-07,Fromage,Produits laitiers,2.12,12.9,27.35,20.0
TICKET_9610,2024-11-19,Bœuf,Viandes,0.15,9.83,1.47,60.0
TICKET_9610,2024-11-19,Poulet,Viandes,0.61,19.7,12.02,6.0
TICKET_9610,2024-11-19,Bœuf,Viandes,0.3,17.09,5.13,60.0
TICKET_9610,2024-11-19,Œufs,Œufs,1.86,2.57,4.78,4.0
TICKET_9610,2024-11-19,Pommes de terre,Légumes,1.12,9.63,10.79,0.2
TICKET_9610,2024-11-19,Café,Produits transformés,2.98,9.09,27.09,16.0
TICKET_9610,2024-11-19,Bananes,Fruits,0.26,4.12,1.07,0.8
TICKET_9610,2024-11-19,Café,Produits transformés,0.56,19.28,10.8,16.0
TICKET_9610,2024-11-19,Bœuf,Viandes,0.11,4.63,0.51,60.0
TICKET_9610,2024-11-19,Porc,Viandes,2.85,7.96,22.69,7.0
TICKET_9610,2024-11-19,Poulet,Viandes,2.82,5.0,14.1,6.0
TICKET_9610,2024-11-19,Agneau,Viandes,0.3,3.83,1.15,30.0
TICKET_9610,2024-11-19,Bananes,Fruits,1.8,11.04,19.87,0.8
TICKET_9610,2024-11-19,Bœuf,Viandes,2.69,17.17,46.19,60.0
TICKET_9610,2024-11-19,Bœuf,Viandes,2.46,6.2,15.25,60.0
TICKET_9610,2024-11-19,Chocolat,Produits transformés,1.5,19.67,29.51,19.0
TICKET_9610,2024-11-19,Œufs,Œufs,0.37,14.6,5.4,4.0
TICKET_9610,2024-11-19,Lait,Produits laitiers,0.59,16.84,9.94,1.3
TICKET_9610,2024-11-19,Agneau,Viandes,2.85,10.75,30.64,30.0
TICKET_9610,2024-11-19,Lait,Produits laitiers,2.51,17.42,43.72,1.3
TICKET_9610,2024-11-19,Œufs,Œufs,0.8,18.41,14.73,4.0
TICKET_9610,2024-11-19,Pommes,Fruits,1.36,17.69,24.06,0.3
TICKET_9610,2024-11-19,Poulet,Viandes,1.7,4.41,7.5,6.0
TICKET_9610,2024-11-19,Poulet,Viandes,1.64,18.89,30.98,6.0
TICKET_9610,2024-11-19,Porc,Viandes,0.68,8.58,5.83,7.0
TICKET_9610,2024-11-19,Lentilles,Protéines végétales,1.48,2.74,4.06,0.9
TICKET_9610,2024-11-19,Fromage,Produits laitiers,1.6,2.49,3.98,20.0
TICKET_9610,2024-11-19,Fromage,Produits laitiers,2.77,8.54,23.66,20.0
TICKET_9610,2024-11-19,Porc,Viandes,1.09,19.42,21.17,7.0
TICKET_9610,2024-11-19,Carottes,Légumes,0.79,4.92,3.89,0.1
TICKET_5286,2024-07-19,Bananes,Fruits,0.49,5.03,2.46,0.8
TICKET_5286,2024-07-19,Tofu,Protéines végétales,1.72,12.43,21.38,2.0
TICKET_5286,2024-07-19,Café,Produits transformés,1.66,5.33,8.85,16.0
TICKET_5286,2024-07-19,Chocolat,Produits transformés,2.29,7.05,16.14,19.0
TICKET_5286,2024-07-19,Pommes,Fruits,1.06,5.16,5.47,0.3
TICKET_5286,2024-07-19,Chocolat,Produits transformés,1.25,15.3,19.12,19.0
TICKET_5286,2024-07-19,Agneau,Viandes,1.81,19.99,36.18,30.0
TICKET_5286,2024-07-19,Tofu,Protéines végétales,2.89,7.96,23.0,2.0
TICKET_5286,2024-07-19,Café,Produits transformés,2.03,10.6,21.52,16.0
TICKET_5286,2024-07-19,Tofu,Protéines végétales,2.79,9.08,25.33,2.0
TICKET_5286,2024-07-19,Tofu,Protéines végétales,1.37,5.06,6.93,2.0
TICKET_5286,2024-07-19,Chocolat,Produits transformés,2.04,11.19,22.83,19.0
TICKET_5286,2024-07-19,Chocolat,Produits transformés,1.24,2.73,3.39,19.0
TICKET_5286,2024-07-19,Poulet,Viandes,1.12,2.49,2.79,6.0
TICKET_5286,2024-07-19,Fromage,Produits laitiers,1.63,9.52,15.52,20.0
TICKET_5286,2024-07-19,Porc,Viandes,1.45,17.05,24.72,7.0
TICKET_5286,2024-07-19,Bœuf,Viandes,0.34,17.31,5.89,60.0
TICKET_5286,2024-07-19,Fromage,Produits laitiers,0.23,19.06,4.38,20.0
TICKET_5286,2024-07-19,Carottes,Légumes,0.7,16.41,11.49,0.1
TICKET_5286,2024-07-19,Bananes,Fruits,0.47,2.56,1.2,0.8
TICKET_5286,2024-07-19,Tofu,Protéines végétales,2.33,13.88,32.34,2.0
TICKET_5286,2024-07-19,Bananes,Fruits,1.38,14.18,19.57,0.8
TICKET_5286,2024-07-19,Lentilles,Protéines végétales,2.77,18.47,51.16,0.9
TICKET_5286,2024-07-19,Œufs,Œufs,2.6,3.54,9.2,4.0
TICKET_5286,2024-07-19,Porc,Viandes,2.13,6.88,14.65,7.0
TICKET_5286,2024-07-19,Fromage,Produits laitiers,2.49,12.14,30.23,20.0
TICKET_5286,2024-07-19,Bananes,Fruits,2.91,4.14,12.05,0.8
TICKET_5286,2024-07-19,Lentilles,Protéines végétales,2.76,12.9,35.6,0.9
TICKET_5286,2024-07-19,Bœuf,Viandes,1.88,18.46,34.7,60.0
TICKET_5286,2024-07-19,Pommes de terre,Légumes,2.2,13.44,29.57,0.2
TICKET_9792,2024-07-23,Carottes,Légumes,0.78,13.51,10.54,0.1
TICKET_9792,2024-07-23,Bœuf,Viandes,0.39,14.67,5.72,60.0
TICKET_9792,2024-07-23,Tofu,Protéines végétales,0.91,9.22,8.39,2.0
TICKET_9792,2024-07-23,Bœuf,Viandes,2.75,14.73,40.51,60.0
TICKET_9792,2024-07-23,Pommes de terre,Légumes,2.9,14.84,43.04,0.2
TICKET_9792,2024-07-23,Fromage,Produits laitiers,1.07,13.99,14.97,20.0
TICKET_9792,2024-07-23,Œufs,Œufs,2.58,8.93,23.04,4.0
TICKET_9792,2024-07-23,Agneau,Viandes,1.74,4.7,8.18,30.0
TICKET_9792,2024-07-23,Bœuf,Viandes,2.8,3.72,10.42,60.0
TICKET_9792,2024-07-23,Tofu,Protéines végétales,2.29,16.6,38.01,2.0
TICKET_9792,2024-07-23,Carottes,Légumes,1.24,3.95,4.9,0.1
TICKET_9792,2024-07-23,Chocolat,Produits transformés,0.41,5.39,2.21,19.0
TICKET_9792,2024-07-23,Chocolat,Produits transformés,2.59,14.11,36.54,19.0
TICKET_9792,2024-07-23,Chocolat,Produits transformés,0.97,5.62,5.45,19.0
TICKET_9792,2024-07-23,Bœuf,Viandes,1.35,3.94,5.32,60.0
TICKET_9792,2024-07-23,Pommes de terre,Légumes,1.68,16.9,28.39,0.2
TICKET_9792,2024-07-23,Poulet,Viandes,0.33,18.81,6.21,6.0
TICKET_9792,2024-07-23,Pommes de terre,Légumes,2.62,3.12,8.17,0.2
TICKET_9792,2024-07-23,Fromage,Produits laitiers,0.37,19.33,7.15,20.0
TICKET_9792,2024-07-23,Pommes,Fruits,1.72,14.95,25.71,0.3
TICKET_9792,2024-07-23,Tofu,Protéines végétales,1.8,11.36,20.45,2.0
TICKET_9792,2024-07-23,Lentilles,Protéines végétales,2.89,6.32,18.26,0.9
TICKET_9792,2024-07-23,Pommes de terre,Légumes,2.34,10.0,23.4,0.2
TICKET_9792,2024-07-23,Pommes de terre,Légumes,1.07,17.91,19.16,0.2
TICKET_9792,2024-07-23,Tofu,Protéines végétales,0.99,8.29,8.21,2.0
TICKET_9792,2024-07-23,Poulet,Viandes,0.81,10.47,8.48,6.0
TICKET_9792,2024-07-23,Bananes,Fruits,2.39,15.94,38.1,0.8
TICKET_9792,2024-07-23,Fromage,Produits laitiers,1.19,17.27,20.55,20.0
TICKET_9792,2024-07-23,Pommes,Fruits,0.85,17.54,14.91,0.3
TICKET_9792,2024-07-23,Poulet,Viandes,0.83,18.84,15.64,6.0
TICKET_9814,2024-04-21,Bananes,Fruits,2.77,16.31,45.18,0.8
TICKET_9814,2024-04-21,Bœuf,Viandes,0.88,18.56,16.33,60.0
TICKET_9814,2024-04-21,Lait,Produits laitiers,0.71,10.61,7.53,1.3
TICKET_9814,2024-04-21,Lentilles,Protéines végétales,2.83,12.46,35.26,0.9
TICKET_9814,2024-04-21,Porc,Viandes,1.0,19.31,19.31,7.0
TICKET_9814,2024-04-21,Lentilles,Protéines végétales,2.47,2.74,6.77,0.9
TICKET_9814,2024-04-21,Bananes,Fruits,2.7,17.3,46.71,0.8
TICKET_9814,2024-04-21,Bœuf,Viandes,1.89,10.16,19.2,60.0
TICKET_9814,2024-04-21,Fromage,Produits laitiers,2.42,7.03,17.01,20.0
TICKET_9814,2024-04-21,Tofu,Protéines végétales,2.55,18.19,46.38,2.0
TICKET_9814,2024-04-21,Lait,Produits laitiers,2.74,16.38,44.88,1.3
TICKET_9814,2024-04-21,Café,Produits transformés,0.39,16.01,6.24,16.0
TICKET_9814,2024-04-21,Pommes,Fruits,0.8,6.34,5.07,0.3
TICKET_9814,2024-04-21,Lait,Produits laitiers,1.8,2.69,4.84,1.3
TICKET_9814,2024-04-21,Bœuf,Viandes,2.18,3.98,8.68,60.0
TICKET_9814,2024-04-21,Poulet,Viandes,0.85,6.66,5.66,6.0
TICKET_9814,2024-04-21,Pommes,Fruits,2.16,18.44,39.83,0.3
TICKET_9814,2024-04-21,Lentilles,Protéines végétales,1.14,8.28,9.44,0.9
TICKET_9814,2024-04-21,Tofu,Protéines végétales,1.65,10.28,16.96,2.0
TICKET_9814,2024-04-21,Chocolat,Produits transformés,1.09,6.54,7.13,19.0
TICKET_9814,2024-04-21,Carottes,Légumes,0.96,12.22,11.73,0.1
TICKET_9814,2024-04-21,Lait,Produits laitiers,0.77,17.45,13.44,1.3
TICKET_9814,2024-04-21,Pommes de terre,Légumes,0.7,5.3,3.71,0.2
TICKET_9814,2024-04-21,Poulet,Viandes,1.54,16.97,26.13,6.0
TICKET_9814,2024-04-21,Porc,Viandes,1.73,18.74,32.42,7.0
TICKET_9814,2024-04-21,Pommes de terre,Légumes,2.14,13.61,29.13,0.2
TICKET_9814,2024-04-21,Porc,Viandes,0.28,10.5,2.94,7.0
TICKET_9814,2024-04-21,Chocolat,Produits transformés,2.02,3.41,6.89,19.0
TICKET_9814,2024-04-21,Agneau,Viandes,1.0,2.55,2.55,30.0
TICKET_9814,2024-04-21,Bœuf,Viandes,0.69,4.97,3.43,60.0
TICKET_1122,2024-04-19,Lentilles,Protéines végétales,2.58,12.06,31.11,0.9
TICKET_1122,2024-04-19,Porc,Viandes,1.66,6.79,11.27,7.0
TICKET_1122,2024-04-19,Chocolat,Produits transformés,0.36,10.05,3.62,19.0
TICKET_1122,2024-04-19,Poulet,Viandes,2.33,2.78,6.48,6.0
TICKET_1122,2024-04-19,Lait,Produits laitiers,1.22,7.4,9.03,1.3
TICKET_1122,2024-04-19,Lentilles,Protéines végétales,1.99,7.42,14.77,0.9
TICKET_1122,2024-04-19,Chocolat,Produits transformés,1.54,9.62,14.81,19.0
TICKET_1122,2024-04-19,Café,Produits transformés,2.55,14.93,38.07,16.0
TICKET_1122,2024-04-19,Porc,Viandes,0.99,5.32,5.27,7.0
TICKET_1122,2024-04-19,Porc,Viandes,0.44,2.22,0.98,7.0
TICKET_1122,2024-04-19,Tofu,Protéines végétales,1.09,10.54,11.49,2.0
TICKET_1122,2024-04-19,Lentilles,Protéines végétales,0.84,9.72,8.16,0.9
TICKET_1122,2024-04-19,Pommes de terre,Légumes,2.49,4.01,9.98,0.2
TICKET_1122,2024-04-19,Poulet,Viandes,2.09,16.6,34.69,6.0
TICKET_1122,2024-04-19,Lentilles,Protéines végétales,1.87,12.07,22.57,0.9
TICKET_1122,2024-04-19,Agneau,Viandes,1.14,18.86,21.5,30.0
TICKET_1122,2024-04-19,Carottes,Légumes,1.48,15.82,23.41,0.1
TICKET_1122,2024-04-19,Pommes de terre,Légumes,1.79,3.89,6.96,0.2
TICKET_1122,2024-04-19,Carottes,Légumes,0.21,13.74,2.89,0.1
TICKET_1122,2024-04-19,Lait,Produits laitiers,0.47,17.7,8.32,1.3
TICKET_1122,2024-04-19,Œufs,Œufs,1.11,9.66,10.72,4.0
TICKET_1122,2024-04-19,Lait,Produits laitiers,0.59,2.49,1.47,1.3
TICKET_1122,2024-04-19,Café,Produits transformés,1.47,3.23,4.75,16.0
TICKET_1122,2024-04-19,Agneau,Viandes,2.42,4.14,10.02,30.0
TICKET_1122,2024-04-19,Fromage,Produits laitiers,1.22,8.75,10.67,20.0
TICKET_1122,2024-04-19,Pommes,Fruits,0.33,10.78,3.56,0.3
TICKET_1122,2024-04-19,Bœuf,Viandes,0.8,3.26,2.61,60.0
TICKET_1122,2024-04-19,Chocolat,Produits transformés,1.23,10.7,13.16,19.0
TICKET_1122,2024-04-19,Pommes,Fruits,2.67,4.56,12.18,0.3
TICKET_1122,2024-04-19,Café,Produits transformés,2.83,7.69,21.76,16.0
TICKET_6603,2024-12-02,Bœuf,Viandes,0.59,19.72,11.63,60.0
TICKET_6603,2024-12-02,Porc,Viandes,2.74,18.09,49.57,7.0
TICKET_6603,2024-12-02,Pommes,Fruits,1.43,7.74,11.07,0.3
TICKET_6603,2024-12-02,Pommes,Fruits,2.64,19.99,52.77,0.3
TICKET_6603,2024-12-02,Œufs,Œufs,2.3,9.6,22.08,4.0
TICKET_6603,2024-12-02,Bœuf,Viandes,1.39,3.34,4.64,60.0
TICKET_6603,2024-12-02,Lait,Produits laitiers,2.93,15.78,46.24,1.3
TICKET_6603,2024-12-02,Café,Produits transformés,2.32,12.02,27.89,16.0
TICKET_6603,2024-12-02,Chocolat,Produits transformés,1.65,10.16,16.76,19.0
TICKET_6603,2024-12-02,Porc,Viandes,1.0,11.28,11.28,7.0
TICKET_6603,2024-12-02,Porc,Viandes,0.29,2.61,0.76,7.0
TICKET_6603,2024-12-02,Œufs,Œufs,1.54,4.13,6.36,4.0
TICKET_6603,2024-12-02,Agneau,Viandes,2.79,7.19,20.06,30.0
TICKET_6603,2024-12-02,Bananes,Fruits,1.73,15.84,27.4,0.8
TICKET_6603,2024-12-02,Fromage,Produits laitiers,1.78,19.17,34.12,20.0
TICKET_6603,2024-12-02,Fromage,Produits laitiers,0.39,4.68,1.83,20.0
TICKET_6603,2024-12-02,Porc,Viandes,2.46,13.87,34.12,7.0
TICKET_6603,2024-12-02,Pommes de terre,Légumes,2.63,4.53,11.91,0.2
TICKET_6603,2024-12-02,Lentilles,Protéines végétales,2.48,5.3,13.14,0.9
TICKET_6603,2024-12-02,Pommes,Fruits,2.14,9.38,20.07,0.3
TICKET_6603,2024-12-02,Fromage,Produits laitiers,0.29,17.17,4.98,20.0
TICKET_6603,2024-12-02,Bœuf,Viandes,2.76,10.45,28.84,60.0
TICKET_6603,2024-12-02,Œufs,Œufs,0.22,2.15,0.47,4.0
TICKET_6603,2024-12-02,Pommes,Fruits,0.58,2.75,1.59,0.3
TICKET_6603,2024-12-02,Pommes,Fruits,2.94,14.12,41.51,0.3
TICKET_6603,2024-12-02,Agneau,Viandes,0.34,6.14,2.09,30.0
TICKET_6603,2024-12-02,Bananes,Fruits,0.92,17.6,16.19,0.8
TICKET_6603,2024-12-02,Bananes,Fruits,0.31,19.01,5.89,0.8
TICKET_6603,2024-12-02,Bananes,Fruits,0.38,4.65,1.77,0.8
TICKET_6603,2024-12-02,Café,Produits transformés,1.34,16.55,22.18,16.0
TICKET_7561,2024-06-29,Bœuf,Viandes,1.99,18.03,35.88,60.0
TICKET_7561,2024-06-29,Lait,Produits laitiers,2.07,17.7,36.64,1.3
TICKET_7561,2024-06-29,Lentilles,Protéines végétales,2.33,6.32,14.73,0.9
TICKET_7561,2024-06-29,Porc,Viandes,1.83,17.26,31.59,7.0
TICKET_7561,2024-06-29,Chocolat,Produits transformés,2.24,5.03,11.27,19.0
TICKET_7561,2024-06-29,Bœuf,Viandes,0.84,2.07,1.74,60.0
TICKET_7561,2024-06-29,Café,Produits transformés,0.38,5.24,1.99,16.0
TICKET_7561,2024-06-29,Lentilles,Protéines végétales,0.34,2.88,0.98,0.9
TICKET_7561,2024-06-29,Poulet,Viandes,2.14,4.17,8.92,6.0
TICKET_7561,2024-06-29,Tofu,Protéines végétales,2.58,14.79,38.16,2.0
TICKET_7561,2024-06-29,Bœuf,Viandes,2.41,15.85,38.2,60.0
TICKET_7561,2024-06-29,Œufs,Œufs,1.42,10.88,15.45,4.0
TICKET_7561,2024-06-29,Lait,Produits laitiers,2.28,11.62,26.49,1.3
TICKET_7561,2024-06-29,Agneau,Viandes,2.31,5.52,12.75,30.0
TICKET_7561,2024-06-29,Porc,Viandes,2.49,9.99,24.88,7.0
TICKET_7561,2024-06-29,Chocolat,Produits transformés,2.89,16.58,47.92,19.0
TICKET_7561,2024-06-29,Œufs,Œufs,1.35,7.48,10.1,4.0
TICKET_7561,2024-06-29,Bananes,Fruits,0.85,19.71,16.75,0.8
TICKET_7561,2024-06-29,Café,Produits transformés,0.96,13.79,13.24,16.0
TICKET_7561,2024-06-29,Lait,Produits laitiers,2.96,13.18,39.01,1.3
TICKET_7561,2024-06-29,Lait,Produits laitiers,0.27,14.73,3.98,1.3
TICKET_7561,2024-06-29,Café,Produits transformés,2.73,6.08,16.6,16.0
TICKET_7561,2024-06-29,Bœuf,Viandes,1.14,12.74,14.52,60.0
TICKET_7561,2024-06-29,Bœuf,Viandes,1.22,12.63,15.41,60.0
TICKET_7561,2024-06-29,Lentilles,Protéines végétales,2.28,19.18,43.73,0.9
TICKET_7561,2024-06-29,Pommes,Fruits,0.27,7.75,2.09,0.3
TICKET_7561,2024-06-29,Lentilles,Protéines végétales,1.19,5.64,6.71,0.9
TICKET_7561,2024-06-29,Œufs,Œufs,0.77,17.23,13.27,4.0
TICKET_7561,2024-06-29,Pommes,Fruits,0.1,19.65,1.96,0.3
TICKET_7561,2024-06-29,Pommes,Fruits,1.53,9.59,14.67,0.3
TICKET_4181,2024-04-26,Lentilles,Protéines végétales,2.86,16.25,46.48,0.9
TICKET_4181,2024-04-26,Pommes,Fruits,0.5,3.87,1.94,0.3
TICKET_4181,2024-04-26,Tofu,Protéines végétales,1.65,4.15,6.85,2.0
TICKET_4181,2024-04-26,Lentilles,Protéines végétales,1.31,14.37,18.82,0.9
TICKET_4181,2024-04-26,Tofu,Protéines végétales,1.62,10.07,16.31,2.0
TICKET_4181,2024-04-26,Bananes,Fruits,1.18,3.43,4.05,0.8
TICKET_4181,2024-04-26,Bœuf,Viandes,0.43,13.46,5.79,60.0
TICKET_4181,2024-04-26,Bananes,Fruits,2.13,11.87,25.28,0.8
TICKET_4181,2024-04-26,Pommes de terre,Légumes,2.74,7.36,20.17,0.2
TICKET_4181,2024-04-26,Pommes,Fruits,0.77,12.46,9.59,0.3
TICKET_4181,2024-04-26,Carottes,Légumes,1.19,14.44,17.18,0.1
TICKET_4181,2024-04-26,Tofu,Protéines végétales,1.37,8.26,11.32,2.0
TICKET_4181,2024-04-26,Poulet,Viandes,0.6,8.98,5.39,6.0
TICKET_4181,2024-04-26,Lait,Produits laitiers,2.18,17.43,38.0,1.3
TICKET_4181,2024-04-26,Café,Produits transformés,1.49,12.46,18.57,16.0
TICKET_4181,2024-04-26,Lait,Produits laitiers,2.03,16.43,33.35,1.3
TICKET_4181,2024-04-26,Tofu,Protéines végétales,0.34,12.35,4.2,2.0
TICKET_4181,2024-04-26,Lentilles,Protéines végétales,2.01,10.68,21.47,0.9
TICKET_4181,2024-04-26,Œufs,Œufs,2.25,9.55,21.49,4.0
TICKET_4181,2024-04-26,Chocolat,Produits transformés,2.38,14.45,34.39,19.0
TICKET_4181,2024-04-26,Carottes,Légumes,2.55,10.38,26.47,0.1
TICKET_4181,2024-04-26,Pommes,Fruits,1.75,15.52,27.16,0.3
TICKET_4181,2024-04-26,Œufs,Œufs,0.2,13.26,2.65,4.0
TICKET_4181,2024-04-26,Pommes,Fruits,0.16,13.65,2.18,0.3
TICKET_4181,2024-04-26,Poulet,Viandes,1.57,9.15,14.37,6.0
TICKET_4181,2024-04-26,Agneau,Viandes,1.73,14.12,24.43,30.0
TICKET_4181,2024-04-26,Fromage,Produits laitiers,2.7,4.03,10.88,20.0
TICKET_4181,2024-04-26,Agneau,Viandes,0.69,14.01,9.67,30.0
TICKET_4181,2024-04-26,Café,Produits transformés,2.13,7.89,16.81,16.0
TICKET_4181,2024-04-26,Lentilles,Protéines végétales,0.83,3.28,2.72,0.9
TICKET_5256,2024-02-27,Porc,Viandes,1.57,6.52,10.24,7.0
TICKET_5256,2024-02-27,Pommes de terre,Légumes,1.36,12.93,17.58,0.2
TICKET_5256,2024-02-27,Chocolat,Produits transformés,1.83,13.21,24.17,19.0
TICKET_5256,2024-02-27,Tofu,Protéines végétales,2.62,7.41,19.41,2.0
TICKET_5256,2024-02-27,Café,Produits transformés,2.89,12.54,36.24,16.0
TICKET_5256,2024-02-27,Fromage,Produits laitiers,2.67,7.9,21.09,20.0
TICKET_5256,2024-02-27,Chocolat,Produits transformés,0.37,14.94,5.53,19.0
TICKET_5256,2024-02-27,Lait,Produits laitiers,0.31,9.36,2.9,1.3
TICKET_5256,2024-02-27,Fromage,Produits laitiers,2.06,5.89,12.13,20.0
TICKET_5256,2024-02-27,Carottes,Légumes,2.24,14.79,33.13,0.1
TICKET_5256,2024-02-27,Pommes de terre,Légumes,0.39,17.79,6.94,0.2
TICKET_5256,2024-02-27,Lait,Produits laitiers,2.37,12.9,30.57,1.3
TICKET_5256,2024-02-27,Pommes de terre,Légumes,1.54,18.16,27.97,0.2
TICKET_5256,2024-02-27,Porc,Viandes,1.26,19.02,23.97,7.0
TICKET_5256,2024-02-27,Porc,Viandes,2.06,13.12,27.03,7.0
TICKET_5256,2024-02-27,Fromage,Produits laitiers,2.01,13.11,26.35,20.0
TICKET_5256,2024-02-27,Pommes de terre,Légumes,0.82,12.85,10.54,0.2
TICKET_5256,2024-02-27,Pommes,Fruits,2.68,16.46,44.11,0.3
TICKET_5256,2024-02-27,Carottes,Légumes,2.04,2.09,4.26,0.1
TICKET_5256,2024-02-27,Œufs,Œufs,0.66,19.88,13.12,4.0
TICKET_5256,2024-02-27,Fromage,Produits laitiers,0.24,13.09,3.14,20.0
TICKET_5256,2024-02-27,Carottes,Légumes,1.08,14.88,16.07,0.1
TICKET_5256,2024-02-27,Lentilles,Protéines végétales,1.79,19.95,35.71,0.9
TICKET_5256,2024-02-27,Lait,Produits laitiers,1.68,13.17,22.13,1.3
TICKET_5256,2024-02-27,Café,Produits transformés,0.43,8.37,3.6,16.0
TICKET_5256,2024-02-27,Carottes,Légumes,1.06,7.14,7.57,0.1
TICKET_5256,2024-02-27,Pommes,Fruits,0.36,3.5,1.26,0.3
TICKET_5256,2024-02-27,Poulet,Viandes,0.86,7.02,6.04,6.0
TICKET_5256,2024-02-27,Fromage,Produits laitiers,2.46,11.41,28.07,20.0
TICKET_5256,2024-02-27,Bananes,Fruits,1.73,16.19,28.01,0.8
TICKET_6559,2024-11-07,Poulet,Viandes,2.46,15.7,38.62,6.0
TICKET_6559,2024-11-07,Chocolat,Produits transformés,2.29,14.42,33.02,19.0
TICKET_6559,2024-11-07,Lentilles,Protéines végétales,1.85,14.64,27.08,0.9
TICKET_6559,2024-11-07,Pommes,Fruits,2.35,14.86,34.92,0.3
TICKET_6559,2024-11-07,Pommes de terre,Légumes,1.38,10.72,14.79,0.2
TICKET_6559,2024-11-07,Porc,Viandes,1.62,5.85,9.48,7.0
TICKET_6559,2024-11-07,Pommes,Fruits,2.36,14.9,35.16,0.3
TICKET_6559,2024-11-07,Bœuf,Viandes,1.68,18.83,31.63,60.0
TICKET_6559,2024-11-07,Œufs,Œufs,0.93,15.13,14.07,4.0
TICKET_6559,2024-11-07,Lait,Produits laitiers,1.83,4.12,7.54,1.3
TICKET_6559,2024-11-07,Bananes,Fruits,1.94,19.69,38.2,0.8
TICKET_6559,2024-11-07,Agneau,Viandes,1.58,18.91,29.88,30.0
TICKET_6559,2024-11-07,Tofu,Protéines végétales,0.45,16.28,7.33,2.0
TICKET_6559,2024-11-07,Agneau,Viandes,1.22,4.43,5.4,30.0
TICKET_6559,2024-11-07,Lentilles,Protéines végétales,1.12,2.86,3.2,0.9
TICKET_6559,2024-11-07,Poulet,Viandes,2.99,12.61,37.7,6.0
TICKET_6559,2024-11-07,Œufs,Œufs,1.64,16.94,27.78,4.0
TICKET_6559,2024-11-07,Lait,Produits laitiers,2.92,6.07,17.72,1.3
TICKET_6559,2024-11-07,Carottes,Légumes,0.81,15.28,12.38,0.1
TICKET_6559,2024-11-07,Tofu,Protéines végétales,0.42,17.79,7.47,2.0
TICKET_6559,2024-11-07,Pommes de terre,Légumes,0.88,14.77,13.0,0.2
TICKET_6559,2024-11-07,Poulet,Viandes,2.95,15.75,46.46,6.0
TICKET_6559,2024-11-07,Bananes,Fruits,1.5,4.79,7.19,0.8
TICKET_6559,2024-11-07,Pommes de terre,Légumes,2.17,11.24,24.39,0.2
TICKET_6559,2024-11-07,Lentilles,Protéines végétales,2.78,10.52,29.25,0.9
TICKET_6559,2024-11-07,Tofu,Protéines végétales,2.47,10.2,25.19,2.0
TICKET_6559,2024-11-07,Pommes,Fruits,0.95,16.6,15.77,0.3
TICKET_6559,2024-11-07,Pommes,Fruits,0.17,5.51,0.94,0.3
